truncating existing tables...
writing ground truth to data\ground_truth.json...
loading 500 titles...
loading 20000 subscribers...
loading 3 change_log rows...
generating and loading playback_events (days=56, sessions_per_day=100000)...
playback_events: batch 862 done, 43100000 rows so far, 466.2s elapsed
playback_events: batch 863 done, 43150000 rows so far, 467.2s elapsed
playback_events: batch 864 done, 43200000 rows so far, 468.1s elapsed
playback_events: batch 865 done, 43250000 rows so far, 469.0s elapsed
playback_events: batch 866 done, 43300000 rows so far, 470.0s elapsed
playback_events: batch 867 done, 43350000 rows so far, 470.9s elapsed
playback_events: batch 868 done, 43400000 rows so far, 471.8s elapsed
playback_events: batch 869 done, 43450000 rows so far, 473.9s elapsed
playback_events: batch 870 done, 43500000 rows so far, 474.6s elapsed
playback_events: batch 871 done, 43550000 rows so far, 475.2s elapsed
playback_events: batch 872 done, 43600000 rows so far, 475.8s elapsed
playback_events: batch 873 done, 43650000 rows so far, 476.3s elapsed
playback_events: batch 874 done, 43700000 rows so far, 476.8s elapsed
playback_events: batch 875 done, 43750000 rows so far, 477.3s elapsed
playback_events: batch 876 done, 43800000 rows so far, 477.9s elapsed
playback_events: batch 877 done, 43850000 rows so far, 478.4s elapsed
playback_events: batch 878 done, 43900000 rows so far, 479.0s elapsed
playback_events: batch 879 done, 43950000 rows so far, 479.5s elapsed
playback_events: batch 880 done, 44000000 rows so far, 480.1s elapsed
playback_events: batch 881 done, 44050000 rows so far, 480.6s elapsed
playback_events: batch 882 done, 44100000 rows so far, 481.2s elapsed
playback_events: batch 883 done, 44150000 rows so far, 481.8s elapsed
playback_events: batch 884 done, 44200000 rows so far, 482.5s elapsed
playback_events: batch 885 done, 44250000 rows so far, 483.1s elapsed
playback_events: batch 886 done, 44300000 rows so far, 484.2s elapsed
playback_events: batch 887 done, 44350000 rows so far, 484.8s elapsed
playback_events: batch 888 done, 44400000 rows so far, 485.6s elapsed
playback_events: batch 889 done, 44450000 rows so far, 486.3s elapsed
playback_events: batch 890 done, 44500000 rows so far, 486.9s elapsed
playback_events: batch 891 done, 44550000 rows so far, 487.8s elapsed
playback_events: batch 892 done, 44600000 rows so far, 488.5s elapsed
playback_events: batch 893 done, 44650000 rows so far, 489.3s elapsed
playback_events: batch 894 done, 44700000 rows so far, 490.3s elapsed
playback_events: batch 895 done, 44750000 rows so far, 491.0s elapsed
playback_events: batch 896 done, 44800000 rows so far, 491.8s elapsed
playback_events: batch 897 done, 44850000 rows so far, 492.4s elapsed
playback_events: batch 898 done, 44900000 rows so far, 493.2s elapsed
playback_events: batch 899 done, 44950000 rows so far, 493.7s elapsed
playback_events: batch 900 done, 45000000 rows so far, 494.3s elapsed
playback_events: batch 901 done, 45050000 rows so far, 494.9s elapsed
playback_events: batch 902 done, 45100000 rows so far, 495.7s elapsed
playback_events: batch 903 done, 45150000 rows so far, 496.1s elapsed
playback_events: batch 904 done, 45200000 rows so far, 496.8s elapsed
playback_events: batch 905 done, 45250000 rows so far, 497.3s elapsed
playback_events: batch 906 done, 45300000 rows so far, 498.0s elapsed
playback_events: batch 907 done, 45350000 rows so far, 498.6s elapsed
playback_events: batch 908 done, 45400000 rows so far, 499.1s elapsed
playback_events: batch 909 done, 45450000 rows so far, 499.6s elapsed
playback_events: batch 910 done, 45500000 rows so far, 500.3s elapsed
playback_events: batch 911 done, 45550000 rows so far, 501.1s elapsed
playback_events: batch 912 done, 45600000 rows so far, 501.7s elapsed
playback_events: batch 913 done, 45650000 rows so far, 502.2s elapsed
playback_events: batch 914 done, 45700000 rows so far, 502.9s elapsed
playback_events: batch 915 done, 45750000 rows so far, 503.4s elapsed
playback_events: batch 916 done, 45800000 rows so far, 504.0s elapsed
playback_events: batch 917 done, 45850000 rows so far, 504.4s elapsed
playback_events: batch 918 done, 45900000 rows so far, 504.9s elapsed
playback_events: batch 919 done, 45950000 rows so far, 505.3s elapsed
playback_events: batch 920 done, 46000000 rows so far, 505.8s elapsed
playback_events: batch 921 done, 46050000 rows so far, 506.3s elapsed
playback_events: batch 922 done, 46100000 rows so far, 506.7s elapsed
playback_events: batch 923 done, 46150000 rows so far, 507.3s elapsed
playback_events: batch 924 done, 46200000 rows so far, 507.7s elapsed
playback_events: batch 925 done, 46250000 rows so far, 508.2s elapsed
playback_events: batch 926 done, 46300000 rows so far, 508.6s elapsed
playback_events: batch 927 done, 46350000 rows so far, 509.1s elapsed
playback_events: batch 928 done, 46400000 rows so far, 509.7s elapsed
playback_events: batch 929 done, 46450000 rows so far, 510.1s elapsed
playback_events: batch 930 done, 46500000 rows so far, 510.5s elapsed
playback_events: batch 931 done, 46550000 rows so far, 510.9s elapsed
playback_events: batch 932 done, 46600000 rows so far, 511.3s elapsed
playback_events: batch 933 done, 46650000 rows so far, 511.6s elapsed
playback_events: batch 934 done, 46700000 rows so far, 512.0s elapsed
playback_events: batch 935 done, 46750000 rows so far, 512.4s elapsed
playback_events: batch 936 done, 46800000 rows so far, 512.9s elapsed
playback_events: batch 937 done, 46850000 rows so far, 513.3s elapsed
playback_events: batch 938 done, 46900000 rows so far, 513.7s elapsed
playback_events: batch 939 done, 46950000 rows so far, 514.2s elapsed
playback_events: batch 940 done, 47000000 rows so far, 514.5s elapsed
playback_events: batch 941 done, 47050000 rows so far, 514.9s elapsed
playback_events: batch 942 done, 47100000 rows so far, 515.4s elapsed
playback_events: batch 943 done, 47150000 rows so far, 515.8s elapsed
playback_events: batch 944 done, 47200000 rows so far, 516.3s elapsed
playback_events: batch 945 done, 47250000 rows so far, 516.7s elapsed
playback_events: batch 946 done, 47300000 rows so far, 517.1s elapsed
playback_events: batch 947 done, 47350000 rows so far, 517.5s elapsed
playback_events: batch 948 done, 47400000 rows so far, 518.0s elapsed
playback_events: batch 949 done, 47450000 rows so far, 518.5s elapsed
playback_events: batch 950 done, 47500000 rows so far, 518.8s elapsed
playback_events: batch 951 done, 47550000 rows so far, 519.2s elapsed
playback_events: batch 952 done, 47600000 rows so far, 519.7s elapsed
playback_events: batch 953 done, 47650000 rows so far, 520.2s elapsed
playback_events: batch 954 done, 47700000 rows so far, 520.6s elapsed
playback_events: batch 955 done, 47750000 rows so far, 521.0s elapsed
playback_events: batch 956 done, 47800000 rows so far, 521.5s elapsed
playback_events: batch 957 done, 47850000 rows so far, 521.9s elapsed
playback_events: batch 958 done, 47900000 rows so far, 522.3s elapsed
playback_events: batch 959 done, 47950000 rows so far, 522.7s elapsed
playback_events: batch 960 done, 48000000 rows so far, 523.1s elapsed
playback_events: batch 961 done, 48050000 rows so far, 523.5s elapsed
playback_events: batch 962 done, 48100000 rows so far, 524.0s elapsed
playback_events: batch 963 done, 48150000 rows so far, 524.5s elapsed
playback_events: batch 964 done, 48200000 rows so far, 525.0s elapsed
playback_events: batch 965 done, 48250000 rows so far, 525.5s elapsed
playback_events: batch 966 done, 48300000 rows so far, 525.9s elapsed
playback_events: batch 967 done, 48350000 rows so far, 526.3s elapsed
playback_events: batch 968 done, 48400000 rows so far, 526.5s elapsed
playback_events: batch 969 done, 48450000 rows so far, 526.7s elapsed
playback_events: batch 970 done, 48500000 rows so far, 526.9s elapsed
playback_events: batch 971 done, 48550000 rows so far, 527.3s elapsed
playback_events: batch 972 done, 48600000 rows so far, 527.7s elapsed
playback_events: batch 973 done, 48650000 rows so far, 528.1s elapsed
playback_events: batch 974 done, 48700000 rows so far, 528.5s elapsed
playback_events: batch 975 done, 48750000 rows so far, 528.9s elapsed
playback_events: batch 976 done, 48800000 rows so far, 529.3s elapsed
playback_events: batch 977 done, 48850000 rows so far, 529.8s elapsed
playback_events: batch 978 done, 48900000 rows so far, 530.2s elapsed
playback_events: batch 979 done, 48950000 rows so far, 530.7s elapsed
playback_events: batch 980 done, 49000000 rows so far, 531.2s elapsed
playback_events: batch 981 done, 49050000 rows so far, 531.8s elapsed
playback_events: batch 982 done, 49100000 rows so far, 532.4s elapsed
playback_events: batch 983 done, 49150000 rows so far, 533.0s elapsed
playback_events: batch 984 done, 49200000 rows so far, 534.0s elapsed
playback_events: batch 985 done, 49250000 rows so far, 534.5s elapsed
playback_events: batch 986 done, 49300000 rows so far, 535.2s elapsed
playback_events: batch 987 done, 49350000 rows so far, 535.6s elapsed
playback_events: batch 988 done, 49400000 rows so far, 536.3s elapsed
playback_events: batch 989 done, 49450000 rows so far, 536.7s elapsed
playback_events: batch 990 done, 49500000 rows so far, 537.2s elapsed
playback_events: batch 991 done, 49550000 rows so far, 537.7s elapsed
playback_events: batch 992 done, 49600000 rows so far, 538.1s elapsed
playback_events: batch 993 done, 49650000 rows so far, 538.6s elapsed
playback_events: batch 994 done, 49700000 rows so far, 539.0s elapsed
playback_events: batch 995 done, 49750000 rows so far, 539.5s elapsed
playback_events: batch 996 done, 49800000 rows so far, 540.1s elapsed
playback_events: batch 997 done, 49850000 rows so far, 540.5s elapsed
playback_events: batch 998 done, 49900000 rows so far, 540.8s elapsed
playback_events: batch 999 done, 49950000 rows so far, 541.4s elapsed
playback_events: batch 1000 done, 50000000 rows so far, 541.8s elapsed
playback_events: batch 1001 done, 50050000 rows so far, 542.3s elapsed
playback_events: batch 1002 done, 50100000 rows so far, 542.7s elapsed
playback_events: batch 1003 done, 50150000 rows so far, 543.1s elapsed
playback_events: batch 1004 done, 50200000 rows so far, 543.5s elapsed
playback_events: batch 1005 done, 50250000 rows so far, 543.9s elapsed
playback_events: batch 1006 done, 50300000 rows so far, 544.4s elapsed
playback_events: batch 1007 done, 50350000 rows so far, 544.8s elapsed
playback_events: batch 1008 done, 50400000 rows so far, 545.3s elapsed
playback_events: batch 1009 done, 50450000 rows so far, 545.5s elapsed
playback_events: batch 1010 done, 50500000 rows so far, 546.0s elapsed
playback_events: batch 1011 done, 50550000 rows so far, 547.1s elapsed
playback_events: batch 1012 done, 50600000 rows so far, 547.7s elapsed
playback_events: batch 1013 done, 50650000 rows so far, 548.3s elapsed
playback_events: batch 1014 done, 50700000 rows so far, 548.6s elapsed
playback_events: batch 1015 done, 50750000 rows so far, 549.3s elapsed
playback_events: batch 1016 done, 50800000 rows so far, 549.7s elapsed
playback_events: batch 1017 done, 50850000 rows so far, 550.2s elapsed
playback_events: batch 1018 done, 50900000 rows so far, 550.7s elapsed
playback_events: batch 1019 done, 50950000 rows so far, 551.1s elapsed
playback_events: batch 1020 done, 51000000 rows so far, 551.4s elapsed
playback_events: batch 1021 done, 51050000 rows so far, 551.9s elapsed
playback_events: batch 1022 done, 51100000 rows so far, 552.2s elapsed
playback_events: batch 1023 done, 51150000 rows so far, 552.7s elapsed
playback_events: batch 1024 done, 51200000 rows so far, 553.0s elapsed
playback_events: batch 1025 done, 51250000 rows so far, 553.7s elapsed
playback_events: batch 1026 done, 51300000 rows so far, 554.3s elapsed
playback_events: batch 1027 done, 51350000 rows so far, 554.6s elapsed
playback_events: batch 1028 done, 51400000 rows so far, 554.9s elapsed
playback_events: batch 1029 done, 51450000 rows so far, 555.3s elapsed
playback_events: batch 1030 done, 51500000 rows so far, 555.6s elapsed
playback_events: batch 1031 done, 51550000 rows so far, 555.8s elapsed
playback_events: batch 1032 done, 51600000 rows so far, 556.1s elapsed
playback_events: batch 1033 done, 51650000 rows so far, 556.4s elapsed
playback_events: batch 1034 done, 51700000 rows so far, 557.1s elapsed
playback_events: batch 1035 done, 51750000 rows so far, 557.3s elapsed
playback_events: batch 1036 done, 51800000 rows so far, 557.6s elapsed
playback_events: batch 1037 done, 51850000 rows so far, 557.9s elapsed
playback_events: batch 1038 done, 51900000 rows so far, 558.2s elapsed
playback_events: batch 1039 done, 51950000 rows so far, 558.8s elapsed
playback_events: batch 1040 done, 52000000 rows so far, 559.2s elapsed
playback_events: batch 1041 done, 52050000 rows so far, 559.4s elapsed
playback_events: batch 1042 done, 52100000 rows so far, 559.8s elapsed
playback_events: batch 1043 done, 52150000 rows so far, 560.1s elapsed
playback_events: batch 1044 done, 52200000 rows so far, 560.7s elapsed
playback_events: batch 1045 done, 52250000 rows so far, 561.3s elapsed
playback_events: batch 1046 done, 52300000 rows so far, 561.9s elapsed
playback_events: batch 1047 done, 52350000 rows so far, 562.2s elapsed
playback_events: batch 1048 done, 52400000 rows so far, 562.6s elapsed
playback_events: batch 1049 done, 52450000 rows so far, 563.0s elapsed
playback_events: batch 1050 done, 52500000 rows so far, 563.5s elapsed
playback_events: batch 1051 done, 52550000 rows so far, 564.1s elapsed
playback_events: batch 1052 done, 52600000 rows so far, 564.4s elapsed
playback_events: batch 1053 done, 52650000 rows so far, 564.7s elapsed
playback_events: batch 1054 done, 52700000 rows so far, 565.0s elapsed
playback_events: batch 1055 done, 52750000 rows so far, 565.4s elapsed
playback_events: batch 1056 done, 52800000 rows so far, 566.0s elapsed
playback_events: batch 1057 done, 52850000 rows so far, 566.6s elapsed
playback_events: batch 1058 done, 52900000 rows so far, 567.0s elapsed
playback_events: batch 1059 done, 52950000 rows so far, 567.2s elapsed
playback_events: batch 1060 done, 53000000 rows so far, 567.5s elapsed
playback_events: batch 1061 done, 53050000 rows so far, 567.9s elapsed
playback_events: batch 1062 done, 53100000 rows so far, 568.3s elapsed
playback_events: batch 1063 done, 53150000 rows so far, 568.8s elapsed
playback_events: batch 1064 done, 53200000 rows so far, 569.1s elapsed
playback_events: batch 1065 done, 53250000 rows so far, 569.4s elapsed
playback_events: batch 1066 done, 53300000 rows so far, 569.7s elapsed
playback_events: batch 1067 done, 53350000 rows so far, 570.0s elapsed
playback_events: batch 1068 done, 53400000 rows so far, 570.3s elapsed
playback_events: batch 1069 done, 53450000 rows so far, 570.7s elapsed
playback_events: batch 1070 done, 53500000 rows so far, 570.9s elapsed
playback_events: batch 1071 done, 53550000 rows so far, 571.1s elapsed
playback_events: batch 1072 done, 53600000 rows so far, 571.4s elapsed
playback_events: batch 1073 done, 53650000 rows so far, 571.6s elapsed
playback_events: batch 1074 done, 53700000 rows so far, 571.8s elapsed
playback_events: batch 1075 done, 53750000 rows so far, 572.3s elapsed
playback_events: batch 1076 done, 53800000 rows so far, 572.5s elapsed
playback_events: batch 1077 done, 53850000 rows so far, 572.8s elapsed
playback_events: batch 1078 done, 53900000 rows so far, 573.1s elapsed
playback_events: batch 1079 done, 53950000 rows so far, 573.5s elapsed
playback_events: batch 1080 done, 54000000 rows so far, 574.0s elapsed
playback_events: batch 1081 done, 54050000 rows so far, 574.3s elapsed
playback_events: batch 1082 done, 54100000 rows so far, 574.6s elapsed
playback_events: batch 1083 done, 54150000 rows so far, 574.8s elapsed
playback_events: batch 1084 done, 54200000 rows so far, 575.1s elapsed
playback_events: batch 1085 done, 54250000 rows so far, 575.3s elapsed
playback_events: batch 1086 done, 54300000 rows so far, 575.6s elapsed
playback_events: batch 1087 done, 54350000 rows so far, 576.3s elapsed
playback_events: batch 1088 done, 54400000 rows so far, 576.7s elapsed
playback_events: batch 1089 done, 54450000 rows so far, 577.1s elapsed
playback_events: batch 1090 done, 54500000 rows so far, 577.3s elapsed
playback_events: batch 1091 done, 54550000 rows so far, 577.6s elapsed
playback_events: batch 1092 done, 54600000 rows so far, 577.8s elapsed
playback_events: batch 1093 done, 54650000 rows so far, 578.3s elapsed
playback_events: batch 1094 done, 54700000 rows so far, 578.7s elapsed
playback_events: batch 1095 done, 54750000 rows so far, 579.3s elapsed
playback_events: batch 1096 done, 54800000 rows so far, 579.6s elapsed
playback_events: batch 1097 done, 54850000 rows so far, 579.8s elapsed
playback_events: batch 1098 done, 54900000 rows so far, 580.1s elapsed
playback_events: batch 1099 done, 54950000 rows so far, 580.4s elapsed
playback_events: batch 1100 done, 55000000 rows so far, 580.7s elapsed
playback_events: batch 1101 done, 55050000 rows so far, 581.0s elapsed
playback_events: batch 1102 done, 55100000 rows so far, 581.4s elapsed
playback_events: batch 1103 done, 55150000 rows so far, 581.8s elapsed
playback_events: batch 1104 done, 55200000 rows so far, 582.0s elapsed
playback_events: batch 1105 done, 55250000 rows so far, 582.2s elapsed
playback_events: batch 1106 done, 55300000 rows so far, 582.4s elapsed
playback_events: batch 1107 done, 55350000 rows so far, 582.7s elapsed
playback_events: batch 1108 done, 55400000 rows so far, 583.0s elapsed
playback_events: batch 1109 done, 55450000 rows so far, 583.2s elapsed
playback_events: batch 1110 done, 55500000 rows so far, 583.5s elapsed
playback_events: batch 1111 done, 55550000 rows so far, 584.1s elapsed
playback_events: batch 1112 done, 55600000 rows so far, 584.5s elapsed
playback_events: batch 1113 done, 55650000 rows so far, 585.0s elapsed
playback_events: batch 1114 done, 55700000 rows so far, 585.5s elapsed
playback_events: batch 1115 done, 55750000 rows so far, 585.9s elapsed
playback_events: batch 1116 done, 55800000 rows so far, 586.4s elapsed
playback_events: batch 1117 done, 55850000 rows so far, 586.9s elapsed
playback_events: batch 1118 done, 55900000 rows so far, 587.3s elapsed
playback_events: batch 1119 done, 55950000 rows so far, 587.8s elapsed
playback_events: batch 1120 done, 56000000 rows so far, 588.2s elapsed
playback_events: batch 1121 done, 56050000 rows so far, 588.6s elapsed
playback_events: batch 1122 done, 56100000 rows so far, 589.0s elapsed
playback_events: batch 1123 done, 56150000 rows so far, 589.5s elapsed
playback_events: batch 1124 done, 56200000 rows so far, 590.0s elapsed
playback_events: batch 1125 done, 56250000 rows so far, 600.6s elapsed
playback_events: batch 1126 done, 56300000 rows so far, 600.9s elapsed
playback_events: batch 1127 done, 56350000 rows so far, 601.4s elapsed
playback_events: batch 1128 done, 56400000 rows so far, 601.8s elapsed
playback_events: batch 1129 done, 56450000 rows so far, 602.3s elapsed
playback_events: batch 1130 done, 56500000 rows so far, 602.7s elapsed
playback_events: batch 1131 done, 56550000 rows so far, 603.3s elapsed
playback_events: batch 1132 done, 56600000 rows so far, 603.8s elapsed
playback_events: batch 1133 done, 56650000 rows so far, 604.1s elapsed
playback_events: batch 1134 done, 56700000 rows so far, 604.4s elapsed
playback_events: batch 1135 done, 56750000 rows so far, 604.9s elapsed
playback_events: batch 1136 done, 56800000 rows so far, 605.3s elapsed
playback_events: batch 1137 done, 56850000 rows so far, 605.6s elapsed
playback_events: batch 1138 done, 56900000 rows so far, 605.9s elapsed
playback_events: batch 1139 done, 56950000 rows so far, 606.3s elapsed
playback_events: batch 1140 done, 57000000 rows so far, 606.6s elapsed
playback_events: batch 1141 done, 57050000 rows so far, 606.9s elapsed
playback_events: batch 1142 done, 57100000 rows so far, 607.2s elapsed
playback_events: batch 1143 done, 57150000 rows so far, 607.6s elapsed
playback_events: batch 1144 done, 57200000 rows so far, 608.0s elapsed
playback_events: batch 1145 done, 57250000 rows so far, 608.5s elapsed
playback_events: batch 1146 done, 57300000 rows so far, 608.9s elapsed
playback_events: batch 1147 done, 57350000 rows so far, 609.2s elapsed
playback_events: batch 1148 done, 57400000 rows so far, 609.6s elapsed
playback_events: batch 1149 done, 57450000 rows so far, 610.0s elapsed
playback_events: batch 1150 done, 57500000 rows so far, 610.4s elapsed
playback_events: batch 1151 done, 57550000 rows so far, 610.8s elapsed
playback_events: batch 1152 done, 57600000 rows so far, 611.1s elapsed
playback_events: batch 1153 done, 57650000 rows so far, 611.4s elapsed
playback_events: batch 1154 done, 57700000 rows so far, 611.7s elapsed
playback_events: batch 1155 done, 57750000 rows so far, 612.3s elapsed
playback_events: batch 1156 done, 57800000 rows so far, 613.0s elapsed
playback_events: batch 1157 done, 57850000 rows so far, 615.3s elapsed
playback_events: batch 1158 done, 57900000 rows so far, 615.9s elapsed
playback_events: batch 1159 done, 57950000 rows so far, 616.2s elapsed
playback_events: batch 1160 done, 58000000 rows so far, 616.7s elapsed
playback_events: batch 1161 done, 58050000 rows so far, 617.2s elapsed
playback_events: batch 1162 done, 58100000 rows so far, 617.6s elapsed
playback_events: batch 1163 done, 58150000 rows so far, 618.0s elapsed
playback_events: batch 1164 done, 58200000 rows so far, 618.4s elapsed
playback_events: batch 1165 done, 58250000 rows so far, 618.8s elapsed
playback_events: batch 1166 done, 58300000 rows so far, 619.2s elapsed
playback_events: batch 1167 done, 58350000 rows so far, 619.5s elapsed
playback_events: batch 1168 done, 58400000 rows so far, 619.8s elapsed
playback_events: batch 1169 done, 58450000 rows so far, 620.1s elapsed
playback_events: batch 1170 done, 58500000 rows so far, 620.4s elapsed
playback_events: batch 1171 done, 58550000 rows so far, 620.9s elapsed
playback_events: batch 1172 done, 58600000 rows so far, 621.3s elapsed
playback_events: batch 1173 done, 58650000 rows so far, 621.7s elapsed
playback_events: batch 1174 done, 58700000 rows so far, 622.0s elapsed
playback_events: batch 1175 done, 58750000 rows so far, 622.3s elapsed
playback_events: batch 1176 done, 58800000 rows so far, 622.6s elapsed
playback_events: batch 1177 done, 58850000 rows so far, 623.0s elapsed
playback_events: batch 1178 done, 58900000 rows so far, 623.6s elapsed
playback_events: batch 1179 done, 58950000 rows so far, 623.9s elapsed
playback_events: batch 1180 done, 59000000 rows so far, 624.2s elapsed
playback_events: batch 1181 done, 59050000 rows so far, 624.4s elapsed
playback_events: batch 1182 done, 59100000 rows so far, 624.8s elapsed
playback_events: batch 1183 done, 59150000 rows so far, 625.3s elapsed
playback_events: batch 1184 done, 59200000 rows so far, 625.8s elapsed
playback_events: batch 1185 done, 59250000 rows so far, 626.2s elapsed
playback_events: batch 1186 done, 59300000 rows so far, 626.6s elapsed
playback_events: batch 1187 done, 59350000 rows so far, 627.0s elapsed
playback_events: batch 1188 done, 59400000 rows so far, 627.4s elapsed
playback_events: batch 1189 done, 59450000 rows so far, 627.9s elapsed
playback_events: batch 1190 done, 59500000 rows so far, 628.5s elapsed
playback_events: batch 1191 done, 59550000 rows so far, 629.1s elapsed
playback_events: batch 1192 done, 59600000 rows so far, 629.6s elapsed
playback_events: batch 1193 done, 59650000 rows so far, 630.0s elapsed
playback_events: batch 1194 done, 59700000 rows so far, 630.5s elapsed
playback_events: batch 1195 done, 59750000 rows so far, 631.0s elapsed
playback_events: batch 1196 done, 59800000 rows so far, 631.5s elapsed
playback_events: batch 1197 done, 59850000 rows so far, 632.1s elapsed
playback_events: batch 1198 done, 59900000 rows so far, 632.6s elapsed
playback_events: batch 1199 done, 59950000 rows so far, 633.0s elapsed
playback_events: batch 1200 done, 60000000 rows so far, 634.4s elapsed
playback_events: batch 1201 done, 60050000 rows so far, 635.1s elapsed
playback_events: batch 1202 done, 60100000 rows so far, 635.4s elapsed
playback_events: batch 1203 done, 60150000 rows so far, 635.8s elapsed
playback_events: batch 1204 done, 60200000 rows so far, 636.2s elapsed
playback_events: batch 1205 done, 60250000 rows so far, 636.8s elapsed
playback_events: batch 1206 done, 60300000 rows so far, 637.5s elapsed
playback_events: batch 1207 done, 60350000 rows so far, 637.8s elapsed
playback_events: batch 1208 done, 60400000 rows so far, 638.3s elapsed
playback_events: batch 1209 done, 60450000 rows so far, 638.7s elapsed
playback_events: batch 1210 done, 60500000 rows so far, 639.2s elapsed
playback_events: batch 1211 done, 60550000 rows so far, 639.7s elapsed
playback_events: batch 1212 done, 60600000 rows so far, 640.3s elapsed
playback_events: batch 1213 done, 60650000 rows so far, 641.7s elapsed
playback_events: batch 1214 done, 60700000 rows so far, 642.3s elapsed
playback_events: batch 1215 done, 60750000 rows so far, 643.0s elapsed
playback_events: batch 1216 done, 60800000 rows so far, 643.5s elapsed
playback_events: batch 1217 done, 60850000 rows so far, 644.0s elapsed
playback_events: batch 1218 done, 60900000 rows so far, 644.3s elapsed
playback_events: batch 1219 done, 60950000 rows so far, 644.6s elapsed
playback_events: batch 1220 done, 61000000 rows so far, 644.9s elapsed
playback_events: batch 1221 done, 61050000 rows so far, 645.6s elapsed
playback_events: batch 1222 done, 61100000 rows so far, 646.0s elapsed
playback_events: batch 1223 done, 61150000 rows so far, 646.3s elapsed
playback_events: batch 1224 done, 61200000 rows so far, 646.7s elapsed
playback_events: batch 1225 done, 61250000 rows so far, 646.9s elapsed
playback_events: batch 1226 done, 61300000 rows so far, 647.3s elapsed
playback_events: batch 1227 done, 61350000 rows so far, 647.6s elapsed
playback_events: batch 1228 done, 61400000 rows so far, 648.1s elapsed
playback_events: batch 1229 done, 61450000 rows so far, 648.5s elapsed
playback_events: batch 1230 done, 61500000 rows so far, 648.8s elapsed
playback_events: batch 1231 done, 61550000 rows so far, 649.2s elapsed
playback_events: batch 1232 done, 61600000 rows so far, 649.7s elapsed
playback_events: batch 1233 done, 61650000 rows so far, 650.1s elapsed
playback_events: batch 1234 done, 61700000 rows so far, 650.7s elapsed
playback_events: batch 1235 done, 61750000 rows so far, 651.5s elapsed
playback_events: batch 1236 done, 61800000 rows so far, 651.9s elapsed
playback_events: batch 1237 done, 61850000 rows so far, 652.5s elapsed
playback_events: batch 1238 done, 61900000 rows so far, 652.8s elapsed
playback_events: batch 1239 done, 61950000 rows so far, 653.2s elapsed
playback_events: batch 1240 done, 62000000 rows so far, 653.5s elapsed
playback_events: batch 1241 done, 62050000 rows so far, 654.1s elapsed
playback_events: batch 1242 done, 62100000 rows so far, 654.4s elapsed
playback_events: batch 1243 done, 62150000 rows so far, 654.7s elapsed
playback_events: batch 1244 done, 62200000 rows so far, 655.1s elapsed
playback_events: batch 1245 done, 62250000 rows so far, 655.4s elapsed
playback_events: batch 1246 done, 62300000 rows so far, 655.7s elapsed
playback_events: batch 1247 done, 62350000 rows so far, 656.1s elapsed
playback_events: batch 1248 done, 62400000 rows so far, 656.4s elapsed
playback_events: batch 1249 done, 62450000 rows so far, 656.7s elapsed
playback_events: batch 1250 done, 62500000 rows so far, 656.9s elapsed
playback_events: batch 1251 done, 62550000 rows so far, 657.1s elapsed
playback_events: batch 1252 done, 62600000 rows so far, 657.5s elapsed
playback_events: batch 1253 done, 62650000 rows so far, 657.9s elapsed
playback_events: batch 1254 done, 62700000 rows so far, 658.4s elapsed
playback_events: batch 1255 done, 62750000 rows so far, 658.9s elapsed
playback_events: batch 1256 done, 62800000 rows so far, 659.3s elapsed
playback_events: batch 1257 done, 62850000 rows so far, 659.7s elapsed
playback_events: batch 1258 done, 62900000 rows so far, 660.2s elapsed
playback_events: batch 1259 done, 62950000 rows so far, 660.7s elapsed
playback_events: batch 1260 done, 63000000 rows so far, 661.2s elapsed
playback_events: batch 1261 done, 63050000 rows so far, 661.6s elapsed
playback_events: batch 1262 done, 63100000 rows so far, 662.1s elapsed
playback_events: batch 1263 done, 63150000 rows so far, 662.6s elapsed
playback_events: batch 1264 done, 63200000 rows so far, 663.0s elapsed
playback_events: batch 1265 done, 63250000 rows so far, 663.2s elapsed
playback_events: batch 1266 done, 63300000 rows so far, 663.5s elapsed
playback_events: batch 1267 done, 63350000 rows so far, 664.0s elapsed
playback_events: batch 1268 done, 63400000 rows so far, 664.3s elapsed
playback_events: batch 1269 done, 63450000 rows so far, 664.7s elapsed
playback_events: batch 1270 done, 63500000 rows so far, 665.1s elapsed
playback_events: batch 1271 done, 63550000 rows so far, 665.4s elapsed
playback_events: batch 1272 done, 63600000 rows so far, 665.7s elapsed
playback_events: batch 1273 done, 63650000 rows so far, 666.6s elapsed
playback_events: batch 1274 done, 63700000 rows so far, 666.9s elapsed
playback_events: batch 1275 done, 63750000 rows so far, 667.3s elapsed
playback_events: batch 1276 done, 63800000 rows so far, 667.7s elapsed
playback_events: batch 1277 done, 63847247 rows so far, 668.1s elapsed
done in 678.8s: playback_events=63847247, qoe_rollup_5m=11384665, titles=500, subscribers=20000, change_log=3
Load complete in 678.8s. Row counts: {'playback_events': 63847247, 'qoe_rollup_5m': 11384665, 'titles': 500, 'subscribers': 20000, 'change_log': 3}
